ticker,name,companyCode,companyName,custodianCode,custodianName,indexTicker,indexName,indexStartDate,managerNames,establishDate,assetal,assetalName,manage,manageName,organizationform,organizationformName,investarea,investareaName,exchangemarket,exchangemarketName,assetalNet,nav,navUnit,navChange,navChange1w,navChange1m,navChange3m,navChange6m,navChange9m,navChangeYtd,navChange1y,navAnnualReturns2y,navAnnualReturns3y,navAnnualReturns5y,navAnnualReturns10y,navBeta3mJSW001,navBeta6mJSW001,navBeta9mJSW001,navBeta1yJSW001,navBeta2yJSW001,navBeta3yJSW001,navBeta5yJSW001,navBeta10yJSW001,navBeta15yJSW001,navBetaYtdJSW001,navBetaAllJSW001,navBeta2007JSW001,navBeta2015JSW001,trackingError,navBeta2008JSW001,navBeta2016JSW001,tradeAmount,tradeAmount3,tradeAmount5,tradeAmount10,tradeAmount30,pctOfFloat,pctOfStock,stkShares,isEnd,managerRatio,custodianRatio,salesRatio,totalFee,indexUsageRatio,pctOfNav
008592,天弘300指数增强A,80041198,天弘基金,80066058,中信建投,'000300,沪深300,2019-12-27,{'30303141': '杨超'},2019-12-27,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,10.3,1.5004,人民币,1.0,-0.91,-0.66,-2.05,4.95,-1.4,6.21,17.22,--,--,--,--,1.09,1.13,1.2,1.17,--,--,--,--,--,1.21,1.0,--,--,0.29,--,--,0.00,--,--,--,--,--,--,--,False,0.60,0.10,--,0.72,0.02,--
005870,鹏华300指数,80000230,鹏华基金,10000020,招商银行,'000300,沪深300,2018-05-25,{'30537858': '苏俊杰'},2018-05-25,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,3.44,1.4979,人民币,0.95,-0.91,-1.06,-4.27,3.97,-1.72,4.11,12.37,21.63,23.51,--,--,1.0,1.08,1.16,1.11,1.22,1.03,--,--,--,1.16,1.03,--,--,0.24,--,--,0.00,--,--,--,--,--,--,--,False,1.00,0.15,--,1.16,0.01,--
007143,国投沪深300指数A,80000233,国投瑞银,80001120,农业银行,'000300,沪深300,2019-06-11,{'30243390': '殷瑞飞'},2019-06-11,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,3.18,1.5911,人民币,0.92,-0.97,-0.18,-3.48,4.56,-2.26,4.03,14.38,24.66,--,--,--,0.95,1.12,1.16,1.14,1.19,--,--,--,--,1.18,1.09,--,--,0.24,--,--,0.00,--,--,--,--,--,--,--,False,1.00,0.15,--,1.17,0.02,--
005248,新华300指数增强A,80000249,新华基金,80001068,建设银行,'000300,沪深300,2019-12-18,{'30130519': '邓岳'},2019-12-18,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,2.44,1.4676,人民币,0.9,-1.09,-0.79,-3.35,5.56,-1.71,3.89,11.38,--,--,--,--,1.0,1.08,1.11,1.1,--,--,--,--,--,1.12,0.96,--,--,0.23,--,--,0.00,--,--,--,--,--,--,--,False,1.00,0.15,--,1.17,0.02,--
515360,方正300ETF,80174741,方正富邦,80001068,建设银行,'000300,沪深300,2019-09-24,"{'30629167': '张超梁', '30700289': '徐维君'}",2019-09-24,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,2.58,6.0524,人民币,0.99,-0.99,0.69,-1.48,6.66,-2.08,3.71,14.19,24.8,--,--,--,0.99,1.13,1.2,1.17,1.18,--,--,--,--,1.21,1.18,--,--,0.1,--,--,1613610.00,879806.00,909050.80,1522405.30,1675202.53,--,--,--,False,0.50,0.10,--,0.63,0.03,--
007275,银河沪深300指数A,80000237,银河基金,80001067,工商银行,'000300,沪深300,2019-08-29,{'30054615': '罗博'},2019-08-29,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,2.25,1.5874,人民币,0.92,-0.96,0.13,-2.32,3.95,-2.38,3.41,12.84,24.77,--,--,--,0.95,1.11,1.12,1.1,1.18,--,--,--,--,1.13,1.17,--,--,0.28,--,--,0.00,--,--,--,--,--,--,--,False,1.00,0.20,--,1.22,0.02,--
005137,长信沪深300指数A,80000243,长信基金,10000020,招商银行,'000300,沪深300,2018-04-19,{'30540594': '宋海岸'},2018-04-19,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,3.79,1.6726,人民币,0.81,0.24,-1.9,-6.27,4.63,-3.35,3.39,14.38,28.21,25.09,--,--,1.02,1.05,1.2,1.15,1.25,0.94,--,--,--,1.21,0.91,--,--,0.49,--,--,0.00,--,--,--,--,--,--,--,False,1.00,0.15,--,1.17,0.02,--
515930,永赢沪深300ETF,80375536,永赢基金,80001067,工商银行,'000300,沪深300,2020-04-13,{'30597567': '万纯'},2020-04-13,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,3.37,5.9512,人民币,1.0,-1.08,0.63,-1.86,5.8,-2.96,2.58,13.29,--,--,--,--,1.0,1.15,1.22,1.19,--,--,--,--,--,1.22,1.06,--,--,0.07,--,--,1410246.00,742363.00,564867.80,1460097.60,2802579.47,--,--,--,False,0.15,0.05,--,0.23,0.03,--
004513,海富300指数增强A,80000246,海富通,80001122,中国银行,'000300,沪深300,2019-10-09,{'30551634': '朱斌全'},2017-05-10,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,4.5,1.54,人民币,0.94,-0.16,-0.02,-1.51,5.32,-4.29,2.54,11.56,19.96,15.05,--,--,1.02,1.05,1.3,1.23,1.12,0.58,--,--,--,1.31,0.47,--,--,0.31,--,--,0.00,--,--,--,--,--,--,--,False,0.80,0.18,--,1.00,0.02,--
517030,易基沪港深300ETF,80000229,易方达基金,80001122,中国银行,'931395,沪港深300(人民币),2021-09-15,{'30351914': '成曦'},2021-09-15,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,0.4,1.0369,人民币,0.94,-0.23,2.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.59,--,--,3058879.00,2830172.33,3036639.40,3989316.00,--,--,--,--,False,0.15,0.05,--,0.20,--,--
517300,国寿沪港深300ETF,80416753,国寿安保,10000020,招商银行,'931395,沪港深300(人民币),2021-02-04,"{'30695941': '苏天醒', '30322944': '李康'}",2021-02-04,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,26.34,0.8699,人民币,0.95,-0.3,1.74,-5.09,-3.02,--,--,--,--,--,--,--,1.03,1.05,--,--,--,--,--,--,--,--,0.98,--,--,0.05,--,--,7375274.00,9025391.00,6398412.80,5585452.10,6526759.90,--,--,--,False,0.50,0.10,--,0.63,0.03,--
968029,恒生指数M类,80105730,恒生投资,80106066,汇丰机构信托,'HSI001,恒生指数,2018-07-30,{},2018-07-30,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Developed,发达市场配置,Unlisted,未上市,--,0.9583,人民币,-0.24,0.07,1.78,-8.93,-10.53,-9.66,-3.93,7.14,-0.18,2.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.05,--,--,0.00,--,--,--,--,--,--,--,False,1.00,--,--,1.00,--,--
501302,南方恒生联接A,80000220,南方基金,80001067,工商银行,'HSI001,恒生指数,2017-07-21,{'30163568': '罗文杰'},2017-07-21,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Developed,发达市场配置,SHSE,上交所上市,1.08,1.0066,人民币,0.54,0.32,1.36,-8.01,-10.61,-10.15,-5.13,3.37,-3.9,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.32,--,--,110291.00,108003.00,81357.60,89832.90,121644.33,--,--,--,False,0.50,0.10,--,0.64,0.04,--
513600,南方恒指ETF,80000220,南方基金,80001067,工商银行,'HSI001,恒生指数,2014-12-23,{'30163568': '罗文杰'},2014-12-23,Stock,股票,Index,传统指数型,ETF,ETF,Developed,发达市场配置,SHSE,上交所上市,3.03,2.4546,人民币,0.59,0.36,1.49,-8.23,-10.8,-10.25,-5.16,3.69,-3.5,0.51,2.97,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.3,--,--,17326392.00,24697820.00,19148391.20,27362897.80,29097408.13,--,--,--,False,0.50,0.10,--,0.64,0.04,--
513660,恒生通ETF,80000222,华夏基金,80001120,农业银行,'HSI001,恒生指数,2014-12-23,{'30529457': '李俊'},2014-12-23,Stock,股票,Index,传统指数型,ETF,ETF,Developed,发达市场配置,SHSE,上交所上市,11.41,2.4974,人民币,0.59,0.43,1.44,-7.88,-10.54,-10.04,-5.17,3.68,-2.32,1.25,3.51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.3,--,--,59464406.00,56415847.67,43241774.20,48284990.40,45740044.67,--,--,--,False,0.50,0.10,--,0.64,0.04,--
000948,沪港通联接A,80000222,华夏基金,80001120,农业银行,'HSI001,恒生指数,2015-01-13,{'30529457': '李俊'},2015-01-13,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Developed,发达市场配置,Unlisted,未上市,10.08,1.2005,人民币,0.57,0.42,1.43,-7.81,-10.51,-10.26,-5.49,3.07,-2.95,0.66,3.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.31,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.64,0.04,--
160924,大成恒指LOF,80000225,大成基金,80001067,工商银行,'HSI001,恒生指数,2017-08-10,{'30132083': '冉凌浩'},2017-08-10,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Developed,发达市场配置,SZSE,深交所上市,0.61,0.916,人民币,0.51,0.11,1.35,-9.25,-12.07,-11.12,-6.71,-0.11,-5.02,-1.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.21,--,--,29031.00,16073.97,16221.46,20544.48,19872.58,--,--,--,False,1.00,0.20,--,1.24,0.04,--
000071,恒生ETF联接A,80000222,华夏基金,80001122,中国银行,'HSI001,恒生指数,2012-08-21,{'30214753': '徐猛'},2012-08-21,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Developed,发达市场配置,Unlisted,未上市,33.82,1.3787,人民币,0.54,0.16,1.61,-9.13,-11.98,-11.32,-6.83,0.37,-4.9,-0.78,1.87,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.18,--,--,0.00,--,--,--,--,--,--,--,False,0.60,0.15,--,0.79,0.04,--
159920,恒生ETF,80000222,华夏基金,80001122,中国银行,'HSI001,恒生指数,2012-08-09,{'30214753': '徐猛'},2012-08-09,Stock,股票,Index,传统指数型,ETF,ETF,Developed,发达市场配置,SZSE,深交所上市,98.47,1.3486,人民币,0.57,0.15,1.68,-9.64,-12.59,-11.9,-7.23,0.3,-5.42,-0.99,2.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.16,--,--,725899376.00,789946018.83,616124228.64,688723511.09,789054010.74,--,--,--,False,0.60,0.15,--,0.79,0.04,--
164705,添富恒生指数(QDII-LOF)A,80053708,汇添富,80001120,农业银行,'HSI001,恒生指数,2020-12-01,{'30195060': '赖中立'},2020-12-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Developed,发达市场配置,SZSE,深交所上市,2.26,1.0206,人民币,0.51,0.02,1.63,-8.93,-11.94,-11.18,-7.25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.23,--,--,130770.00,47867.82,41994.84,56934.42,89849.12,--,--,--,False,0.80,0.25,--,1.09,0.04,--
160925,大成中华300A,80000225,大成基金,80001120,农业银行,'CES300,中华沪深港300,2019-03-20,{'30132083': '冉凌浩'},2019-03-20,Stock,股票,Other,其他指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,1.16,1.2511,人民币,0.86,-0.2,1.73,-6.03,-6.12,-11.81,-6.3,2.83,11.36,--,--,--,0.98,0.96,1.06,1.06,1.05,--,--,--,--,1.08,0.91,--,--,0.09,--,--,617.00,4745.00,12275.28,16656.07,12573.16,--,--,--,False,0.50,0.10,--,0.62,0.02,--
070023,嘉实深证联接A,80000223,嘉实基金,80001122,中国银行,'399702,深证F120,2011-08-01,"{'30530911': '李直', '30401026': '刘珈吟'}",2011-08-01,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,5.59,2.3989,人民币,1.01,-2.7,-2.89,-3.3,-4.16,-9.14,-3.71,4.04,14.45,21.3,11.71,9.49,0.9,1.15,1.06,1.05,0.98,1.02,1.04,0.98,--,1.07,0.97,--,0.94,0.1,--,1.0,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
159910,深F120,80000223,嘉实基金,80001122,中国银行,'399702,深证F120,2011-08-01,"{'30530911': '李直', '30401026': '刘珈吟'}",2011-08-01,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,4.83,2.447,人民币,1.07,-2.84,-3.04,-3.47,-4.35,-9.61,-3.87,4.42,15.26,22.53,12.29,10.08,0.95,1.21,1.11,1.11,1.04,1.08,1.1,1.03,--,1.13,1.03,--,0.98,0.08,--,1.06,3152.00,17251.00,35618.28,34792.76,128430.13,--,--,--,False,0.50,0.10,--,0.72,0.12,--
515090,博时可持续ETF,80000226,博时基金,10000020,招商银行,'931268,持续发展,2020-01-19,{'30335068': '万琼'},2020-01-19,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,1.79,1.3784,人民币,1.28,-1.21,1.17,-2.49,2.49,-5.61,0.92,12.16,--,--,--,--,0.95,1.05,1.07,1.06,--,--,--,--,--,1.08,0.96,--,--,0.06,--,--,1535648.00,2346499.33,2088604.60,2209192.50,1628895.97,--,--,--,False,0.50,0.10,--,0.63,0.03,--
501303,广发中型指数A,80000248,广发基金,80001122,中国银行,'HSI031,恒生综合中型股指数,2017-09-21,{'30275031': '刘杰'},2017-09-21,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Developed,发达市场配置,SHSE,上交所上市,0.42,1.0223,人民币,0.53,1.06,-1.5,-10.36,-9.82,-9.57,-5.12,4.19,7.68,7.45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.28,--,--,5814.00,6867.33,11588.00,29908.00,14809.70,--,--,--,False,0.50,0.10,--,0.64,0.04,--
501311,嘉实新经济HK,80000223,嘉实基金,80001122,中国银行,'HSI118,恒生港股通新经济指数,2019-01-14,"{'30721323': '王紫菡', '30401026': '刘珈吟'}",2019-01-14,Stock,股票,Index,传统指数型,LOF,LOF,Developed,发达市场配置,SHSE,上交所上市,19.14,1.3611,人民币,0.52,1.55,-0.28,-10.31,-8.04,-14.43,-10.27,0.05,15.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.21,--,--,1412651.00,822191.33,621453.20,744594.30,639279.40,--,--,--,False,0.75,0.15,--,0.94,0.04,--
513550,华泰港股通50ETF,80055334,华泰柏瑞,10000020,招商银行,'930931,港股通50(港币),2020-12-30,"{'30625823': '李茜', '30500840': '何琦'}",2020-12-30,Stock,股票,Index,传统指数型,ETF,ETF,Developed,发达市场配置,SHSE,上交所上市,28.9,0.9299,人民币,1.47,0.09,1.32,-8.92,-11.89,-13.44,-8.48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.17,--,--,91184721.00,74043833.00,51819388.40,82453162.50,98598544.23,--,--,--,False,0.50,0.10,--,0.63,0.03,--
012151,华泰港股50联接A,80055334,华泰柏瑞,10000020,招商银行,'930931,港股通50(港币),2021-09-28,"{'30625823': '李茜', '30500840': '何琦'}",2021-09-28,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Developed,发达市场配置,Unlisted,未上市,0.12,0.9993,人民币,0.0,-0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.52,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
160716,嘉实50指数A,80000223,嘉实基金,80001067,工商银行,'000925,基本面50,2009-12-30,{'30530911': '李直'},2009-12-30,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,10.7,1.6631,人民币,0.54,-1.98,-0.65,1.73,-2.85,-6.91,-2.25,1.56,1.62,6.21,7.42,9.7,0.64,1.1,0.61,0.63,0.62,0.62,0.62,0.77,--,0.64,0.79,--,0.55,0.08,--,0.62,321734.00,153061.83,197506.06,217560.72,430327.27,--,--,--,False,1.00,0.18,--,1.30,0.12,--
512750,嘉实基本50ETF,80000223,嘉实基金,80001067,工商银行,'000925,基本面50,2019-05-23,{'30530911': '李直'},2019-05-23,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,1.36,1.0903,人民币,0.56,-2.1,-0.71,1.31,-3.92,-8.2,-3.51,-0.18,2.54,--,--,--,0.67,1.15,0.63,0.66,0.67,--,--,--,--,0.67,0.66,--,--,0.05,--,--,547827.00,845800.33,842697.80,1408894.30,3151597.03,--,--,--,False,0.50,0.10,--,0.60,--,--
561900,招商沪深ESG,80036782,招商基金,80000135,中国银河,'931463,300ESG,2021-07-06,{'30550809': '刘重杰'},2021-07-06,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,1.08,0.9676,人民币,1.11,-0.95,0.98,-4.37,--,--,--,--,--,--,--,--,0.95,--,--,--,--,--,--,--,--,--,0.95,--,--,0.07,--,--,1382470.00,2031276.67,2257528.60,2047392.30,1612663.90,--,--,--,False,0.50,0.10,--,0.60,--,--
516830,富国300ESG,80000221,富国基金,80001120,农业银行,'931463,300ESG,2021-06-24,{'30469323': '蔡卡尔'},2021-06-24,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,4.29,0.9556,人民币,1.16,-0.95,1.08,-3.92,--,--,--,--,--,--,--,--,0.98,--,--,--,--,--,--,--,--,--,0.97,--,--,0.04,--,--,8385704.00,8533331.33,8695186.60,12079485.00,9691169.73,--,--,--,False,0.50,0.10,--,0.60,--,--
161607,融通巨潮指数A,80000231,融通基金,80001067,工商银行,'399313,巨潮100,2005-05-12,{'30319693': '蔡志伟'},2005-05-12,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,8.53,1.377,人民币,0.84,0.37,2.17,-4.54,1.04,-10.32,-4.67,6.13,19.05,23.38,14.23,9.67,1.09,1.19,1.32,1.24,1.27,0.99,0.95,0.92,0.89,1.32,0.88,0.91,0.83,0.39,0.92,0.92,0.00,6348.95,9556.51,10368.13,15552.88,--,--,--,False,1.30,0.20,--,1.50,--,--
530015,建信基本联接A,80065990,建信基金,10000013,民生银行,'399701,深证F60,2011-09-08,{'30423500': '薛玲'},2011-09-08,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,5.31,2.8295,人民币,1.14,-2.56,-1.67,-4.13,-4.99,-10.66,-4.64,5.21,15.09,23.08,15.0,10.89,0.89,1.15,1.08,1.08,0.96,0.97,0.99,0.94,--,1.09,0.93,--,0.87,0.13,--,0.95,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
159916,深F60ETF,80065990,建信基金,10000013,民生银行,'399701,深证F60,2011-09-08,{'30423500': '薛玲'},2011-09-08,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,4.65,5.5423,人民币,1.21,-2.73,-1.78,-4.38,-5.25,-11.21,-4.9,5.47,15.87,24.36,15.87,11.33,0.95,1.22,1.14,1.14,1.01,1.03,1.05,0.99,--,1.16,0.98,--,0.92,0.1,--,1.01,0.00,14554.27,41568.49,61898.44,79432.96,--,--,--,False,0.50,0.10,--,0.60,--,--
501050,华夏50AH指数(LOF)A,80000222,华夏基金,80001068,建设银行,'950090,50AH优选(人民币),2016-10-27,{'30363252': '荣膺'},2016-10-27,Stock,股票,Other,其他指数型,LOF,LOF,Domestic,投资境内,SHSE,上交所上市,18.11,1.542,人民币,0.61,-1.1,2.14,-4.2,-4.79,-12.78,-6.6,3.17,7.5,12.67,--,--,0.87,1.19,1.15,1.08,1.14,0.87,--,--,--,1.17,0.83,--,--,0.16,--,--,1637123.00,2494925.67,2432756.40,2755326.80,3392326.47,--,--,--,False,0.50,0.10,--,0.62,0.02,--
010953,天弘国证A50指数A,80041198,天弘基金,10000786,海通证券,'399310,国证A50,2021-03-02,"{'30540129': '陈瑶', '30138815': '沙川'}",2021-03-02,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,0.99,0.9657,人民币,0.94,-0.93,2.77,-5.5,-2.14,--,--,--,--,--,--,--,0.9,1.2,--,--,--,--,--,--,--,--,1.09,--,--,0.09,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.62,0.02,--
050013,博时超大联接,80000226,博时基金,80001068,建设银行,'000043,超大盘,2009-12-29,{'30257052': '尹浩'},2009-12-29,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,1.1,1.2419,人民币,0.57,-1.17,-0.44,-1.77,-4.21,-13.33,-7.84,-1.29,9.69,11.12,8.63,6.28,0.84,1.17,1.02,1.0,0.95,0.8,0.74,0.78,--,1.04,0.82,--,0.66,0.11,--,0.73,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
510020,博时超大指数,80000226,博时基金,80001068,建设银行,'000043,超大盘,2009-12-29,{'30257052': '尹浩'},2009-12-29,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,1.21,3.4829,人民币,0.6,-1.21,-0.43,-1.79,-4.3,-13.83,-8.13,-1.2,10.38,12.42,9.64,6.84,0.89,1.23,1.08,1.06,0.99,0.85,0.78,0.83,--,1.1,0.86,--,0.7,0.06,--,0.78,58906.00,70487.33,69042.20,88825.60,175282.63,--,--,--,False,0.50,0.10,--,0.60,--,--
410008,华富中证指数,80037023,华富基金,80001121,交通银行,'399903,中证100,2009-12-30,"{'30232153': '李孝华', '30541550': '郜哲'}",2009-12-30,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,1.83,2.2429,人民币,0.97,-1.4,2.07,-2.6,1.48,-6.41,-1.23,10.39,20.47,24.92,17.39,11.96,0.86,1.15,1.15,1.11,1.09,0.88,0.86,0.86,--,1.15,0.89,--,0.75,0.17,--,0.83,0.00,--,--,--,--,--,--,--,False,0.50,0.15,--,0.65,--,--
213010,宝盈中证100指数A,80000236,宝盈基金,80001068,建设银行,'399903,中证100,2010-02-08,{'30203217': '蔡丹'},2010-02-08,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,2.61,2.376,人民币,1.0,-1.42,2.04,-1.92,0.68,-7.87,-2.73,8.23,19.96,24.75,17.29,11.83,0.87,1.18,1.18,1.13,1.09,0.88,0.86,0.86,--,1.19,0.88,--,0.78,0.12,--,0.84,0.00,--,--,--,--,--,--,--,False,0.75,0.15,--,0.90,--,--
320010,诺安中证指数A,80049689,诺安基金,80001067,工商银行,'399903,中证100,2009-10-27,{'30041150': '梅律吾'},2009-10-27,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,3.05,2.036,人民币,0.98,-1.47,2.13,-1.75,1.56,-7.14,-3.36,8.15,19.9,24.32,17.26,11.88,0.87,1.15,1.16,1.12,1.04,0.86,0.85,0.87,--,1.17,0.88,--,0.75,0.17,--,0.82,0.00,--,--,--,--,--,--,--,False,0.75,0.15,--,0.90,--,--
519100,长盛中证指数,80000227,长盛基金,80001120,农业银行,'399903,中证100,2006-11-22,{'30209478': '陈亘斯'},2006-11-22,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,3.47,1.4442,人民币,1.02,-1.52,2.08,-2.23,-0.34,-8.62,-3.72,7.2,18.61,21.63,14.39,10.61,0.87,1.2,1.17,1.13,1.1,0.9,0.87,0.88,--,1.18,0.83,0.88,0.76,0.1,0.88,0.85,0.00,--,--,--,--,--,--,--,False,0.75,0.15,--,0.90,--,--
163808,中银中证指数,80048752,中银基金,80001068,建设银行,'399903,中证100,2009-09-04,{'30335298': '赵建忠'},2009-09-04,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,5.76,2.107,人民币,0.99,-1.42,2.05,-2.98,-1.79,-10.28,-5.27,5.4,16.79,21.73,15.9,10.97,0.87,1.17,1.16,1.12,1.1,0.88,0.84,0.84,--,1.17,0.85,--,0.74,0.11,--,0.82,0.00,--,--,--,--,--,--,--,False,1.00,0.15,--,1.17,0.02,--
240014,华宝中证100A,80000250,华宝基金,80001068,建设银行,'399903,中证100,2009-09-29,{'30202589': '陈建华'},2009-09-29,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,10.98,2.0212,人民币,0.99,-1.22,2.1,-3.67,-2.39,-12.08,-6.89,3.58,16.32,21.02,14.89,10.52,0.92,1.21,1.24,1.19,1.15,0.93,0.88,0.88,--,1.25,0.88,--,0.77,0.11,--,0.86,0.00,--,--,--,--,--,--,--,False,0.50,0.15,--,0.67,0.02,--
164508,国富100LOF,80044515,国海富兰克林,80001122,中国银行,'399903,中证100,2015-03-26,{'30059042': '张志强'},2015-03-26,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,0.34,1.382,人民币,0.97,-1.58,1.71,-4.47,-4.34,-13.96,-9.04,0.07,12.98,19.07,14.05,--,0.89,1.19,1.19,1.14,1.04,0.87,0.85,--,--,1.2,0.71,--,0.75,0.11,--,0.83,1246.00,1938.22,8785.24,19183.17,14010.75,--,--,--,False,0.85,0.15,--,1.02,0.02,--
159923,大成中证指数,80000225,大成基金,80001122,中国银行,'399903,中证100,2013-02-07,"{'30665839': '刘淼', '30158275': '苏秉毅'}",2013-02-07,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,0.24,2.133,人民币,1.01,-1.68,2.08,-4.91,-4.91,-14.12,-9.2,0.05,9.8,15.67,10.75,--,0.9,1.23,1.21,1.16,1.1,0.92,0.88,--,--,1.22,0.88,--,0.76,0.07,--,0.85,148327.00,167016.70,192267.30,257960.35,228268.57,--,--,--,False,0.50,0.10,--,0.63,0.03,--
202211,南方中证100A,80000220,南方基金,80001067,工商银行,'000903,中证100,2018-01-16,{'30613046': '龚涛'},2008-11-12,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,2.82,1.6526,人民币,0.97,-1.44,2.01,-2.4,-0.09,-8.27,-3.36,6.67,18.28,21.54,7.99,7.81,0.83,1.16,1.14,1.09,1.03,0.85,0.79,0.4,--,1.15,0.41,--,0.53,0.14,--,0.75,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.62,0.02,--
162509,国联中证指数(LOF),80043374,国联安,80001068,建设银行,'000903,中证100,2020-12-04,{'30058026': '黄欣'},2020-12-04,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,1.96,0.993,人民币,0.99,-1.6,1.97,-3.15,-1.01,-8.81,-4.28,--,--,--,--,--,0.86,1.21,1.18,--,--,--,--,--,--,1.19,1.14,--,--,0.12,--,--,41375.00,26582.75,34639.31,53867.84,48647.23,--,--,--,False,1.00,0.22,--,1.24,0.02,--
